20150140:16:00,0,19.07385351,50,,
20150141:56:00,0,6.35795117,50,,
20150143:36:00,0,0,0,,
20150145:16:00,0,0,0,,
20150107:56:00,0,0,0,,
20150109:36:00,0,0,0,,
20150111:16:00,0,0,0,,
20150112:56:00,0,0,0,,
20150114:36:00,0,0,0,,
20150116:16:00,0,0,50,,
20150117:56:00,0,9.082787386,50,,
20150119:36:00,0,86.28648017,50,,
20150121:16:00,85.1,186.1971414,50,,
20150122:56:00,138.0933,240.6938657,50,,
20150124:36:00,197.48,261.5842767,50,,
20150126:16:00,247.9833,207.5416918,50,,
20150127:56:00,197.3633,137.6042289,50,,
20150129:36:00,169.15,99.45652188,50,,
20150131:16:00,100.8433,77.65783215,50,,
20150132:56:00,2.26,67.21262666,50,,
20150134:36:00,0,49.95533062,50,,
20150136:16:00,0,46.32221567,50,,
20150137:56:00,0,44.50565819,50,,
20150139:36:00,0,31.78975585,50,,
20150141:16:00,0,19.07385351,50,,
20150142:56:00,0,6.35795117,50,,
20150144:36:00,0,0,0,,
20150146:16:00,0,0,0,,
20150108:56:00,0,0,0,,
20150110:36:00,0,0,0,,
20150112:16:00,0,0,0,,
20150113:56:00,0,0,0,,
20150115:36:00,0,0,0,,
20150117:16:00,0,0,50,,
20150118:56:00,0,9.082787386,50,,
20150120:36:00,0,86.28648017,50,,
20150122:16:00,92.84333,186.1971414,50,,
20150123:56:00,125.87,240.6938657,50,,
20150125:36:00,187.59,261.5842767,50,,
20150127:16:00,232.81,207.5416918,50,,
20150128:56:00,244.1033,137.6042289,50,,
20150130:36:00,122.5333,99.45652188,50,,
20150132:16:00,138.49,77.65783215,50,,
20150133:56:00,3.246667,67.21262666,50,,
20150135:36:00,0,49.95533062,50,,
20150137:16:00,0,46.32221567,50,,
20150138:56:00,0,44.50565819,50,,
20150140:36:00,0,31.78975585,50,,
20150142:16:00,0,19.07385351,50,,
20150143:56:00,0,6.35795117,50,,
20150145:36:00,0,0,0,,
20150147:16:00,0,0,0,,
20150109:56:00,0,0,0,,
20150111:36:00,0,0,0,,
20150113:16:00,0,0,0,,
20150114:56:00,0,0,0,,
20150116:36:00,0,0,0,,
20150118:16:00,0,0,50,,
20150119:56:00,0,9.082787386,50,,
20150121:36:00,0,86.28648017,50,,
20150123:16:00,111.9567,186.1971414,50,,
20150124:56:00,283.42,240.6938657,50,,
20150126:36:00,543.9,261.5842767,50,,
20150128:16:00,454.5867,207.5416918,50,,
20150129:56:00,362.8733,137.6042289,50,,
20150131:36:00,200.1567,99.45652188,50,,
20150133:16:00,242.0133,77.65783215,50,,
20150134:56:00,7.526667,67.21262666,50,,
20150136:36:00,0,49.95533062,50,,
20150138:16:00,0,46.32221567,50,,
20150139:56:00,0,44.50565819,50,,
20150141:36:00,0,31.78975585,50,,
20150143:16:00,0,19.07385351,50,,
20150144:56:00,0,6.35795117,50,,
20150146:36:00,0,0,0,,
20150148:16:00,0,0,0,,
20150110:56:00,0,0,0,,
20150112:36:00,0,0,0,,
20150114:16:00,0,0,0,,
20150115:56:00,0,0,0,,
20150117:36:00,0,0,0,,
20150119:16:00,0,0,50,,
20150120:56:00,0,9.082787386,50,,
20150122:36:00,0,86.28648017,50,,
20150124:16:00,133.54,186.1971414,50,,
20150125:56:00,134.5767,240.6938657,50,,
20150127:36:00,216.0133,261.5842767,50,,
20150129:16:00,211.48,207.5416918,50,,
20150130:56:00,140.6,137.6042289,50,,
20150132:36:00,183.5933,99.45652188,50,,
20150134:16:00,150.6833,77.65783215,50,,
20150135:56:00,8.196667,67.21262666,50,,
20150137:36:00,0,49.95533062,50,,
20150139:16:00,0,46.32221567,50,,
20150140:56:00,0,44.50565819,50,,
20150142:36:00,0,31.78975585,50,,
20150144:16:00,0,19.07385351,50,,
20150145:56:00,0,6.35795117,50,,
20150147:36:00,0,0,0,,
20150149:16:00,0,0,0,,
20150111:56:00,0,0,0,,
20150113:36:00,0,0,0,,
20150115:16:00,0,0,0,,
20150116:56:00,0,0,0,,
20150118:36:00,0,0,0,,
20150120:16:00,0,0,50,,
20150121:56:00,0,9.082787386,50,,
20150123:36:00,0,86.28648017,50,,
20150125:16:00,166.3633,186.1971414,50,,
20150126:56:00,312.5867,240.6938657,50,,
20150128:36:00,411.0167,261.5842767,50,,
20150130:16:00,531.7667,207.5416918,50,,
20150131:56:00,304.2567,137.6042289,50,,
20150133:36:00,218.83,99.45652188,50,,
20150135:16:00,214.9867,77.65783215,50,,
20150136:56:00,9.986667,67.21262666,50,,
20150138:36:00,0,49.95533062,50,,
20150140:16:00,0,46.32221567,50,,
20150141:56:00,0,44.50565819,50,,
20150143:36:00,0,31.78975585,50,,
20150145:16:00,0,19.07385351,50,,
20150146:56:00,0,6.35795117,50,,
20150148:36:00,0,0,0,,
20150150:16:00,0,0,0,,
20150112:56:00,0,0,0,,
20150114:36:00,0,0,0,,
20150116:16:00,0,0,0,,
20150117:56:00,0,0,0,,
20150119:36:00,0,0,0,,
20150121:16:00,0,0,50,,
20150122:56:00,0,9.082787386,50,,
20150124:36:00,0,86.28648017,50,,
20150126:16:00,116.86,186.1971414,50,,
20150127:56:00,159.3867,240.6938657,50,,
20150129:36:00,36.58333,261.5842767,50,,
20150131:16:00,55.43333,207.5416918,50,,
20150132:56:00,49.54,137.6042289,50,,
20150134:36:00,42.6,99.45652188,50,,
20150136:16:00,32.21,77.65783215,50,,
20150137:56:00,4.386667,67.21262666,50,,
20150139:36:00,0,49.95533062,50,,
20150141:16:00,0,46.32221567,50,,
20150142:56:00,0,44.50565819,50,,
20150144:36:00,0,31.78975585,50,,
20150146:16:00,0,19.07385351,50,,
20150147:56:00,0,6.35795117,50,,
20150149:36:00,0,0,0,,
20150151:16:00,0,0,0,,
20150113:56:00,0,0,0,,
20150115:36:00,0,0,0,,
20150117:16:00,0,0,0,,
20150118:56:00,0,0,0,,
20150120:36:00,0,0,0,,
20150122:16:00,0,0,50,,
20150123:56:00,0,9.082787386,50,,
20150125:36:00,0,86.28648017,50,,
20150127:16:00,179.0967,186.1971414,50,,
20150128:56:00,423.2867,240.6938657,50,,
20150130:36:00,478.1767,261.5842767,50,,
20150132:16:00,332.6433,207.5416918,50,,
20150133:56:00,335.91,137.6042289,50,,
20150135:36:00,227.9167,99.45652188,50,,
20150137:16:00,219.0733,77.65783215,50,,
20150138:56:00,11.50333,67.21262666,50,,
20150140:36:00,0,49.95533062,50,,
20150142:16:00,0,46.32221567,50,,
20150143:56:00,0,44.50565819,50,,
20150145:36:00,0,31.78975585,50,,
20150147:16:00,0,19.07385351,50,,
20150148:56:00,0,6.35795117,50,,
20150150:36:00,0,0,0,,
20150152:16:00,0,0,0,,
20150114:56:00,0,0,0,,
20150116:36:00,0,0,0,,
20150118:16:00,0,0,0,,
20150119:56:00,0,0,0,,
20150121:36:00,0,0,0,,
20150123:16:00,0,0,50,,
20150124:56:00,0,9.082787386,50,,
20150126:36:00,0,86.28648017,50,,
20150128:16:00,98.60333,186.1971414,50,,
20150129:56:00,209.23,240.6938657,50,,
20150131:36:00,294.37,261.5842767,50,,
20150133:16:00,285.3567,207.5416918,50,,
20150134:56:00,303.6067,137.6042289,50,,
20150136:36:00,204.25,99.45652188,50,,
20150138:16:00,217.89,77.65783215,50,,
20150139:56:00,92.22,67.21262666,50,,
20150141:36:00,0,49.95533062,50,,
20150143:16:00,0,46.32221567,50,,
20150144:56:00,0,44.50565819,50,,
20150146:36:00,0,31.78975585,50,,
20150148:16:00,0,19.07385351,50,,
20150149:56:00,0,6.35795117,50,,
20150151:36:00,0,0,0,,
20150153:16:00,0,0,0,,
20150115:56:00,0,0,0,,
20150117:36:00,0,0,0,,
20150119:16:00,0,0,0,,
20150120:56:00,0,0,0,,
20150122:36:00,0,0,0,,
20150124:16:00,0,0,50,,
20150125:56:00,0,9.082787386,50,,
20150127:36:00,0,86.28648017,50,,
20150129:16:00,141.8033,186.1971414,50,,
20150130:56:00,334.2,240.6938657,50,,
20150132:36:00,324.31,261.5842767,50,,
20150134:16:00,390.76,207.5416918,50,,
